Z Q M X A Y B DT DK COL
86 84 223.00000 0.78192272E-03 -.17273113E-01 0.10287695E-02 -.84659727E-02 -.34249224E+00 -.18079991E-01 05
86 84 223.00000 -.59329925E-03 -.85905628E-03 0.20507867E-03 0.21975891E-02 -.31266772E+00 -.18669333E-01 05
86 84 223.00000 -.10937217E-01 -.18212576E-01 -.79064982E-03 -.76276964E-02 -.33894593E+00 -.18804579E-01 05
86 84 223.00000 0.40192253E-02 -.15400376E-01 0.46091020E-02 0.79745309E-02 -.30691131E+00 -.17568007E-01 05
86 84 223.00000 -.14712618E-02 -.17857043E-01 -.92455658E-03 -.61660117E-02 -.34507503E+00 -.18273438E-01 05
86 84 223.00000 -.30846218E-02 -.14317324E-01 0.25968347E-03 0.21965803E-02 -.34737603E+00 -.18779095E-01 05
86 84 223.00000 -.24366420E-02 -.94736540E-02 -.69971016E-03 0.17764872E-02 -.30887381E+00 -.18931169E-01 05
86 84 223.00000 0.20147281E-01 -.15944990E-01 -.31306700E-01 0.73326240E-02 -.26212336E+00 -.16568549E-01 05
86 84 223.00000 0.62236942E-02 -.65163404E-02 -.93072534E-02 -.34902291E-02 -.27154700E+00 -.17478719E-01 05
86 84 223.00000 -.14695395E-01 -.15416092E-01 -.66410536E-04 -.14569807E-02 -.37262946E+00 -.19492402E-01 05
86 84 223.00000 0.12900201E-02 0.53579946E-02 0.43509124E-02 0.40786662E-02 -.28428216E+00 -.18237515E-01 05
86 84 223.00000 -.91462534E-02 -.15570667E-01 0.26158533E-02 0.10501289E-01 -.36343832E+00 -.18813002E-01 05
86 84 223.00000 -.36383481E-02 0.10249306E-01 0.69038982E-03 0.98168704E-03 -.27172487E+00 -.19144571E-01 05
86 84 223.00000 0.11716897E-01 -.29537414E-01 -.42304118E-01 0.16579750E-02 -.31698341E+00 -.15629994E-01 05
86 84 223.00000 -.35428656E-02 -.16929894E-01 0.86979415E-04 0.87841470E-02 -.33688569E+00 -.18497551E-01 05
86 84 223.00000 0.26768423E-01 -.58609639E-01 -.11920661E+00 0.12431733E-01 -.32374776E+00 -.10528689E-01 05
86 84 223.00000 -.41329561E-02 -.16924410E-01 -.39360675E-04 -.34361360E-02 -.35690280E+00 -.18656158E-01 05
86 84 223.00000 0.40087770E-02 0.18459309E-01 0.11775828E-01 -.10111191E-02 -.24115836E+00 -.18243738E-01 05
86 84 223.00000 -.11479922E-01 -.16639734E-01 0.61910913E-05 -.80053263E-02 -.40101230E+00 -.19086750E-01 05
86 84 223.00000 -.21149728E-02 -.11921587E-01 0.15541114E-03 -.11648246E-03 -.30541385E+00 -.18797777E-01 05
86 84 223.00000 -.30252445E-01 -.83543074E-02 -.53753446E-03 -.25766111E-02 -.35941356E+00 -.21121465E-01 05
86 84 223.00000 0.30855306E-01 -.73824341E-01 -.14162729E+00 0.61054198E-02 -.28998034E+00 -.11773259E-01 05
86 84 223.00000 0.61895020E-01 -.12430703E+00 -.94240762E-01 -.14079628E-01 -.29249601E+00 -.14172475E-01 05
86 84 223.00000 0.44681128E-02 -.56967161E-02 -.68862862E-02 -.42374835E-02 -.29923917E+00 -.17741239E-01 05
86 84 223.00000 0.15023474E-01 -.36191732E-01 0.53133394E-01 -.59464449E-02 -.31923706E+00 -.13982622E-01 05
86 84 223.00000 0.40678579E-02 -.12824008E-01 -.30408280E-02 -.76246493E-02 -.31169027E+00 -.17732796E-01 05
86 84 223.00000 0.76509302E-02 -.14196917E-01 -.13662733E-01 -.29498367E-02 -.30714893E+00 -.17159025E-01 05
86 84 223.00000 -.36700351E-02 -.15345350E-01 -.89899778E-03 -.98315699E-02 -.34858265E+00 -.18568011E-01 05
86 84 223.00000 0.33624991E-02 -.18310591E-01 -.84485162E-02 -.60715355E-02 -.30913343E+00 -.17378418E-01 05
86 84 223.00000 0.10454971E-01 -.34478879E-01 0.46955050E-01 -.74726181E-02 -.33353037E+00 -.13472844E-01 05
86 84 223.00000 0.64391769E-02 -.21534590E-01 0.13388536E-01 0.44909224E-02 -.29744176E+00 -.16662273E-01 05
86 84 223.00000 -.13789688E-02 -.13748462E-01 -.10976406E-02 -.84209581E-02 -.32100494E+00 -.18488651E-01 05
86 84 223.00000 -.18893775E-02 -.18622967E-01 0.12732903E-04 -.66971210E-02 -.32642351E+00 -.18249075E-01 05
86 84 223.00000 0.15903411E-04 -.80773469E-02 -.59913425E-03 0.56822931E-02 -.30955540E+00 -.18561026E-01 05
86 84 223.00000 0.98220070E-03 0.60328789E-02 -.46050334E-02 -.40261007E-02 -.25908216E+00 -.18320594E-01 05
86 84 223.00000 0.13302409E-01 -.31575563E-01 -.43903681E-01 0.39065384E-02 -.30038132E+00 -.15401685E-01 05
86 84 223.00000 0.20868038E-03 -.17851363E-01 -.42886959E-03 -.72221635E-02 -.30115383E+00 -.18094532E-01 05
86 84 223.00000 -.14594282E-02 0.62756251E-02 0.28632835E-03 -.22255039E-02 -.30271146E+00 -.18732453E-01 05
86 84 223.00000 -.43015446E-02 -.16182077E-01 0.40192879E-04 -.90340401E-03 -.30030710E+00 -.18756072E-01 05
86 84 223.00000 -.22719316E-03 -.17753408E-01 -.75090321E-04 -.77744582E-02 -.32168104E+00 -.18141736E-01 05
86 84 223.00000 -.83590021E-03 -.17787092E-01 0.50804172E-03 -.83270184E-02 -.33492735E+00 -.18200918E-01 05
86 84 223.00000 -.29432208E-02 0.13585825E-01 -.10909531E-02 -.15091247E-02 -.26244351E+00 -.18946274E-01 05
86 84 223.00000 0.18631774E-02 -.52735173E-02 -.11059460E-02 -.63549974E-02 -.30411739E+00 -.18224127E-01 05
86 84 223.00000 -.72498242E-02 -.16389491E-01 -.29200443E-02 -.97791028E-02 -.37894569E+00 -.18609856E-01 05
86 84 223.00000 0.20617043E-01 -.42614403E-01 0.60543978E-01 -.23079529E-02 -.30051870E+00 -.14904557E-01 05
86 84 223.00000 -.11247366E-02 0.33366225E-03 0.50563212E-03 0.31052599E-02 -.32013100E+00 -.18758748E-01 05
86 84 223.00000 0.83404727E-04 0.35294035E-02 -.10815109E-02 -.51425542E-02 -.28190234E+00 -.18463473E-01 05
86 84 223.00000 -.27386370E-02 0.12190332E-01 -.11718672E-02 -.13969522E-02 -.26852475E+00 -.18917132E-01 05
86 84 223.00000 -.26247214E-02 -.15206999E-01 -.37264528E-03 0.60385781E-03 -.34039885E+00 -.18671370E-01 05
86 84 223.00000 0.30435740E-02 -.47665048E-02 -.53087260E-02 -.52449353E-02 -.29645204E+00 -.17990076E-01 05
86 84 223.00000 0.14921529E-02 -.14275637E-01 0.18515326E-03 0.56451109E-02 -.30819468E+00 -.18183988E-01 05
86 84 223.00000 0.47818271E-02 -.66142357E-02 0.62777877E-02 0.63768480E-02 -.33589861E+00 -.17692429E-01 05
86 84 223.00000 0.40805267E-02 -.96871221E-03 -.66089891E-02 -.39559411E-02 -.27536298E+00 -.17815277E-01 05
86 84 223.00000 0.12750855E-02 0.59976360E-03 0.39465185E-03 0.38578438E-02 -.29596189E+00 -.18266687E-01 05
86 84 223.00000 0.30213219E-03 -.11415384E-01 0.35144609E-03 -.21436518E-02 -.32375434E+00 -.18472291E-01 05
86 84 223.00000 -.29822601E-02 0.13228904E-01 -.89317480E-04 -.73515412E-03 -.27147464E+00 -.18954534E-01 05
86 84 223.00000 0.11359709E-01 -.16537315E-01 -.20196831E-01 -.11098193E-02 -.28660018E+00 -.16866654E-01 05
86 84 223.00000 -.39146100E-01 -.51690920E-02 -.10607593E-02 -.24788791E-02 -.38066242E+00 -.21810762E-01 05
86 84 223.00000 0.96886559E-03 -.10709013E-01 0.29224034E-03 -.76845204E-02 -.33512324E+00 -.18339281E-01 05
86 84 223.00000 0.61916010E-02 0.85334776E-03 0.11299754E-01 0.84813831E-03 -.26118926E+00 -.17682665E-01 05
86 84 223.00000 -.46580870E-04 -.70222010E-02 -.45134271E-03 0.22344837E-02 -.30178835E+00 -.18594145E-01 05
86 84 223.00000 -.28601936E-02 -.17887134E-01 -.20576921E-03 0.11153964E-02 -.34105538E+00 -.18463573E-01 05
86 84 223.00000 -.51383025E-02 -.17686108E-01 -.24984131E-03 0.58514764E-02 -.35400262E+00 -.18626886E-01 05
86 84 223.00000 -.19347626E-02 -.18125625E-01 -.37426136E-03 -.79236743E-02 -.35505223E+00 -.18257080E-01 05
86 84 223.00000 0.30452524E-03 -.14010964E-01 0.24387897E-03 0.85880432E-02 -.31175323E+00 -.18285466E-01 05
86 84 223.00000 -.67089762E-04 0.43392041E-03 0.12739162E-02 0.33032804E-02 -.30021413E+00 -.18543827E-01 05
86 84 223.00000 0.28756914E-03 -.96618266E-02 -.13848905E-02 -.88429513E-02 -.32673892E+00 -.18396314E-01 05
86 84 223.00000 -.70973817E-03 0.12470792E-01 0.34781968E-02 0.30807261E-02 -.24764173E+00 -.18508800E-01 05
86 84 223.00000 0.97574463E-02 -.22542524E-01 -.26346048E-01 -.83788048E-04 -.30901442E+00 -.16505560E-01 05
86 84 223.00000 -.46480253E-03 -.87946067E-02 -.53181986E-03 -.17971860E-02 -.33532037E+00 -.18643710E-01 05
86 84 223.00000 0.32247785E-01 0.74196628E-01 0.13726859E-01 -.44234479E-02 -.13346749E+00 -.19411118E-01 05
86 84 223.00000 0.32281529E-03 0.14414869E-01 -.58515866E-02 -.25661023E-02 -.29045364E+00 -.18465342E-01 05
86 84 223.00000 -.42252680E-02 0.30489651E-01 0.18820700E-02 0.67454776E-03 -.23477993E+00 -.19361693E-01 05
86 84 223.00000 0.31279382E-02 -.44444841E-02 -.34319521E-02 -.65341145E-02 -.28333479E+00 -.17967954E-01 05
86 84 223.00000 -.82309669E-03 -.80412585E-03 -.35604965E-03 0.14065950E-02 -.29578136E+00 -.18713979E-01 05
86 84 223.00000 -.29612868E-02 -.21205827E-01 0.87573006E-02 0.65213250E-02 -.36041379E+00 -.17365646E-01 05
86 84 223.00000 0.89217397E-02 0.17056556E-01 -.18222128E-01 0.43273990E-02 -.24932815E+00 -.17872747E-01 05
86 84 223.00000 0.79210443E-02 0.46585685E-01 -.19405063E-01 0.61451959E-02 -.17883553E+00 -.19176096E-01 05
86 84 223.00000 0.80809369E-03 -.74118596E-02 0.50729186E-04 0.85382656E-03 -.31398268E+00 -.18448186E-01 05
86 84 223.00000 0.26469734E-01 -.62624553E-01 0.96852071E-01 0.35199514E-03 -.28641742E+00 -.14166576E-01 05
86 84 223.00000 0.29601508E-02 -.49851177E-02 -.52522975E-02 -.54765458E-02 -.28142961E+00 -.18004612E-01 05
86 84 223.00000 0.32856965E-02 -.12947458E-01 -.72103198E-02 -.56031232E-02 -.33024347E+00 -.17791759E-01 05
86 84 223.00000 -.20896280E-02 0.36518786E-01 0.58850704E-02 0.15319275E-03 -.23927632E+00 -.19291497E-01 05
86 84 223.00000 0.19471110E-02 0.18841855E-01 -.89339859E-02 -.69637410E-03 -.23147520E+00 -.18250091E-01 05
86 84 223.00000 0.60092664E-02 -.24326007E-01 -.16307151E-01 -.29244185E-02 -.32880557E+00 -.16264501E-01 05
86 84 223.00000 0.42548158E-02 -.26508278E-01 -.22635887E-01 0.60387175E-03 -.34017530E+00 -.15819970E-01 05
86 84 223.00000 -.29932045E-03 -.36149836E-02 -.77128391E-04 -.44263327E-02 -.30227180E+00 -.18632933E-01 05
86 84 223.00000 -.12063771E-02 0.27613415E-01 0.78447855E-02 0.23020232E-03 -.25431905E+00 -.18898705E-01 05
86 84 223.00000 0.28912659E-02 -.16543818E-01 0.29963062E-02 0.86931132E-02 -.33691903E+00 -.17686785E-01 05
86 84 223.00000 0.16902851E-02 0.42132909E-02 0.40772871E-02 0.49010857E-02 -.30016593E+00 -.18211565E-01 05
86 84 223.00000 -.21550943E-02 -.12036599E-01 -.42748727E-03 0.76004243E-02 -.31817797E+00 -.18746017E-01 05
86 84 223.00000 0.21793701E-01 -.48356930E-01 -.57861300E-01 -.78708011E-03 -.31130277E+00 -.15613031E-01 05
86 84 223.00000 -.11879418E-02 -.20168125E-01 -.44164655E-02 -.87945783E-02 -.33355594E+00 -.17621566E-01 05
86 84 223.00000 -.14313620E+00 0.54735965E-01 0.28876852E-01 0.11054697E-01 -.44692097E+00 -.32165711E-01 05
86 84 223.00000 -.34841825E-02 0.12260465E-01 0.12794624E-02 0.40323878E-03 -.28805449E+00 -.19081431E-01 05
86 84 223.00000 0.37846247E-02 -.14320405E-02 -.63446165E-02 -.48989339E-02 -.24877913E+00 -.17927897E-01 05
86 84 223.00000 -.23653884E-01 -.11171730E-01 0.11891074E-02 0.66106745E-02 -.38756948E+00 -.20418105E-01 05
86 84 223.00000 -.17073821E-02 0.33644302E-02 -.96483919E-04 0.28342792E-02 -.28163733E+00 -.18835273E-01 05
86 84 223.00000 -.69688225E-03 0.20610088E-02 0.19150824E-03 0.51575262E-03 -.31004455E+00 -.18647936E-01 05
86 84 223.00000 -.30687181E-03 -.25545705E-02 -.40057775E-03 0.55964539E-02 -.32594170E+00 -.18624236E-01 05
86 84 223.00000 -.13602242E-02 0.25497458E-01 -.68618993E-02 -.11003526E-02 -.24323943E+00 -.18922833E-01 05
86 84 223.00000 -.35426937E-02 0.12014690E-01 0.20861106E-03 -.55895309E-03 -.28525162E+00 -.19098147E-01 05
86 84 223.00000 0.30443236E-02 -.23717204E-01 -.11395974E-01 -.52921261E-02 -.34120092E+00 -.16544480E-01 05
86 84 223.00000 -.44230687E-03 -.15504389E-01 -.11152083E-02 -.93975043E-02 -.32466608E+00 -.18217001E-01 05
86 84 223.00000 -.32047099E-02 0.15754121E-01 -.21550645E-02 -.27872954E-02 -.27594784E+00 -.19019423E-01 05
86 84 223.00000 -.18326813E-02 -.32503472E-02 -.28523381E-03 -.55426898E-02 -.32287697E+00 -.18908448E-01 05
86 84 223.00000 0.11776527E-01 -.27151083E-01 0.35318287E-01 -.11997976E-02 -.29231398E+00 -.16026841E-01 05
86 84 223.00000 -.23269500E-02 0.69665448E-02 0.14848137E-02 0.74007226E-03 -.29295065E+00 -.18905065E-01 05
86 84 223.00000 0.83366341E-01 0.80268866E-01 0.27895520E-01 -.96592275E-02 -.87663353E-01 -.17960631E-01 05
86 84 223.00000 0.62104162E-03 -.14737474E-01 -.41226322E-02 -.80956872E-02 -.32153423E+00 -.18049561E-01 05
86 84 223.00000 -.73634955E-03 0.49334890E-02 -.17059568E-02 -.58923554E-02 -.29829407E+00 -.18640268E-01 05
86 84 223.00000 -.52128290E-03 0.22975023E-02 -.69932924E-03 -.42138329E-02 -.30059922E+00 -.18607729E-01 05
86 84 223.00000 -.40159957E-02 0.25484248E-01 -.92878980E-03 -.85627043E-03 -.25084721E+00 -.19178959E-01 05
86 84 223.00000 0.16902767E-01 -.39230328E-01 -.61787078E-01 0.43592519E-02 -.30965080E+00 -.14704608E-01 05
86 84 223.00000 -.75562263E-03 0.18661946E-02 0.22579070E-03 -.24932281E-03 -.28537362E+00 -.18663241E-01 05
86 84 223.00000 0.29084734E-02 -.13448089E-01 -.12830239E-02 -.89305632E-02 -.30794830E+00 -.17893894E-01 05
86 84 223.00000 -.12969037E-02 0.24891570E-02 -.25428927E-02 -.62019165E-02 -.30662592E+00 -.18792072E-01 05
86 84 223.00000 -.58938975E-02 -.20181920E-01 0.17014937E-01 0.33206713E-02 -.33222748E+00 -.17165493E-01 05
86 84 223.00000 0.24743168E-02 -.16832823E-01 -.89694504E-03 -.77808571E-02 -.32116311E+00 -.17870949E-01 05
86 84 223.00000 -.30378098E-01 -.84282770E-02 0.26527541E-02 0.71326054E-02 -.31636769E+00 -.21004921E-01 05
86 84 223.00000 -.40528799E-02 0.29936617E-01 -.30424301E-02 0.42382597E-03 -.25878519E+00 -.19284275E-01 05
86 84 223.00000 -.36214459E-02 0.21592169E-01 0.18291380E-02 0.15395036E-02 -.27204863E+00 -.19075407E-01 05
86 84 223.00000 -.79946853E-03 -.17440165E-01 -.45397002E-04 -.23096684E-02 -.32453075E+00 -.18306034E-01 05
86 84 223.00000 0.22620245E-02 -.10953809E-01 -.11658879E-03 -.70826657E-02 -.30228265E+00 -.18136723E-01 05
86 84 223.00000 0.10238802E-01 -.17974021E-01 0.20632787E-01 0.29264175E-02 -.26659282E+00 -.16898780E-01 05
86 84 223.00000 0.23801910E-02 -.12219596E-01 0.37111717E-02 0.73597586E-02 -.31444232E+00 -.17988481E-01 05
86 84 223.00000 0.19177030E-02 -.75558145E-02 -.34891762E-02 -.71852024E-02 -.30458178E+00 -.18164666E-01 05
86 84 223.00000 -.20664421E-03 -.50144638E-02 -.38948413E-03 -.70937281E-03 -.29976501E+00 -.18627382E-01 05
86 84 223.00000 0.19062291E-02 -.29612911E-02 -.36864558E-02 -.73865542E-02 -.27160796E+00 -.18196996E-01 05
86 84 223.00000 0.24212267E-03 -.18019958E-01 -.38046906E-02 -.76072589E-02 -.31789180E+00 -.17888097E-01 05
86 84 223.00000 -.45249890E-02 -.18217846E-01 -.33431396E-03 -.42998878E-02 -.35343412E+00 -.18534111E-01 05
86 84 223.00000 0.72508668E-02 -.20122348E-01 -.24350814E-01 -.25636916E-02 -.31956049E+00 -.16782988E-01 05
86 84 223.00000 0.34056469E-02 -.13584150E-02 0.34511132E-02 0.57105362E-02 -.28330920E+00 -.17888953E-01 05
86 84 223.00000 -.20551617E-02 0.38481266E-02 0.19204457E-03 0.15786425E-02 -.28332138E+00 -.18899603E-01 05
86 84 223.00000 0.34496685E-02 -.11991087E-01 -.32123356E-03 0.70545040E-02 -.30784793E+00 -.17939168E-01 05
86 84 223.00000 0.74381710E-03 -.35380323E-02 -.15969812E-02 -.77108271E-02 -.30600007E+00 -.18406046E-01 05
86 84 223.00000 0.13869378E-02 -.56405960E-02 0.25054100E-03 -.87169684E-03 -.32811443E+00 -.18342400E-01 05
86 84 223.00000 0.58193974E-02 0.89755379E-03 -.83910815E-02 -.29744221E-02 -.26126560E+00 -.17653759E-01 05
86 84 223.00000 0.10752238E-01 -.34118604E-01 -.42920080E-01 0.67819450E-02 -.34541691E+00 -.13704007E-01 05
86 84 223.00000 -.10784558E-02 0.12732907E-01 0.17930352E-02 0.44557568E-02 -.26798855E+00 -.18593494E-01 05
86 84 223.00000 0.28695550E-02 -.95769438E-02 0.10303724E-02 0.80261652E-02 -.31762821E+00 -.18015103E-01 05
86 84 223.00000 0.13573969E-02 0.54818907E-03 -.27425139E-02 -.58091047E-02 -.31343232E+00 -.18267597E-01 05
86 84 223.00000 0.18675960E-03 -.16366349E-01 -.38882002E-02 -.86357493E-02 -.34355225E+00 -.17958430E-01 05
86 84 223.00000 0.81926899E-03 -.34306764E-02 -.52300755E-03 -.61489522E-02 -.31196297E+00 -.18412019E-01 05
86 84 223.00000 -.29427996E-02 -.16725368E-01 0.60499156E-03 -.53690917E-02 -.32943153E+00 -.18555158E-01 05
86 84 223.00000 0.22199265E-03 -.65203559E-02 -.48203985E-04 -.45484565E-02 -.32914725E+00 -.18541866E-01 05
86 84 223.00000 -.13489586E-02 -.30531101E-02 0.50724370E-03 0.62340466E-02 -.29728687E+00 -.18815912E-01 05
86 84 223.00000 0.81943902E-03 -.86619017E-03 0.85383650E-03 0.66562820E-02 -.29521717E+00 -.18381935E-01 05
86 84 223.00000 0.33735422E-03 -.17680924E-01 0.33047349E-03 -.73497581E-02 -.33201407E+00 -.18110902E-01 05
86 84 223.00000 0.49798853E-03 -.68273060E-02 -.27928800E-02 -.73947320E-02 -.31326599E+00 -.18421859E-01 05
86 84 223.00000 -.23807618E-02 0.10891126E-01 -.89898279E-03 -.10322942E-02 -.29681713E+00 -.18853631E-01 05
86 84 223.00000 0.10955082E-02 -.57905846E-02 0.66264164E-03 0.15950878E-03 -.31433551E+00 -.18395790E-01 05
86 84 223.00000 0.24045532E-02 -.17070909E-01 0.86449059E-03 0.94371263E-02 -.35874896E+00 -.17789377E-01 05
86 84 223.00000 0.42058230E-03 -.92867890E-02 -.34545571E-02 -.85240913E-02 -.30681157E+00 -.18326696E-01 05
86 84 223.00000 -.18438934E-02 -.15630621E-01 -.20027831E-04 0.61613820E-02 -.33380096E+00 -.18512963E-01 05
86 84 223.00000 -.25289042E-02 0.23698314E-01 0.37667117E-02 0.20946453E-02 -.26898182E+00 -.18924597E-01 05
86 84 223.00000 -.45629706E-04 -.13228462E-01 -.62829511E-03 0.98477002E-02 -.33894203E+00 -.18351166E-01 05
86 84 223.00000 -.81298334E-03 -.44785942E-02 0.76002061E-03 -.39445090E-02 -.30596116E+00 -.18730694E-01 05
86 84 223.00000 -.63388577E-03 -.58623391E-02 -.10996065E-03 0.70413742E-03 -.30959455E+00 -.18702024E-01 05
86 84 223.00000 0.83451861E-02 -.25591557E-01 0.28127614E-01 -.71762523E-03 -.31934218E+00 -.15956102E-01 05
86 84 223.00000 -.43504525E-02 0.29191886E-01 0.14102215E-02 0.67950842E-03 -.26022011E+00 -.19344873E-01 05
86 84 223.00000 -.24603771E-01 -.99531695E-02 -.18519199E-02 -.80419978E-02 -.37940948E+00 -.20610061E-01 05
86 84 223.00000 0.21504050E-02 -.11524652E-01 -.14090544E-04 0.90331832E-02 -.33390110E+00 -.18097893E-01 05
86 84 223.00000 0.68646950E-02 -.10011446E-01 -.98113914E-02 -.48339786E-02 -.31355393E+00 -.17352232E-01 05
86 84 223.00000 -.66245321E-02 -.16821366E-01 0.10464481E-03 -.52133595E-02 -.35914320E+00 -.18843235E-01 05
86 84 223.00000 0.59846645E-03 -.37454392E-02 0.14927504E-02 0.63600508E-02 -.31968472E+00 -.18449082E-01 05
86 84 223.00000 -.34378795E-02 0.25755124E-01 0.32419092E-02 0.15296618E-02 -.24445692E+00 -.19121342E-01 05
86 84 223.00000 -.67495340E-03 -.10026116E-01 0.14111883E-03 -.78063726E-02 -.31176789E+00 -.18602687E-01 05
86 84 223.00000 -.39921355E-02 0.28437800E-01 -.29770068E-02 0.11052625E-03 -.23172735E+00 -.19236353E-01 05
86 84 223.00000 0.39258863E-02 -.15019023E-01 -.70822418E-02 -.63705035E-02 -.30165008E+00 -.17587491E-01 05
86 84 223.00000 -.70767980E-03 0.69338032E-02 -.88776863E-03 -.60987115E-02 -.28911353E+00 -.18598771E-01 05
86 84 223.00000 0.12492970E-01 -.23307578E-01 -.26436763E-01 -.49524085E-03 -.27911657E+00 -.16361925E-01 05
86 84 223.00000 0.12544669E-01 -.25480033E-01 0.31733111E-01 -.44169726E-04 -.31584599E+00 -.16446303E-01 05
86 84 223.00000 0.91116269E-03 -.17403886E-01 0.26877750E-02 0.84032376E-02 -.33244175E+00 -.17893075E-01 05
86 84 223.00000 0.22288604E-02 0.34134089E-01 0.13631946E-01 -.29360004E-02 -.24967230E+00 -.19003641E-01 05
86 84 223.00000 0.15521769E-02 -.15303595E-01 0.24238692E-02 0.88878022E-02 -.31929699E+00 -.17945212E-01 05
86 84 223.00000 0.13253645E-01 -.18785129E-01 0.20601158E-01 0.27551831E-02 -.27910614E+00 -.16684672E-01 05
86 84 223.00000 -.79984700E-03 0.12526932E-02 0.45832483E-03 -.12658952E-02 -.31105387E+00 -.18681712E-01 05
86 84 223.00000 -.10345305E-02 -.89767764E-02 0.18617431E-03 -.77681296E-02 -.31941340E+00 -.18686005E-01 05
86 84 223.00000 -.37422702E-02 0.26699033E-01 -.98671633E-03 -.14684370E-02 -.27308643E+00 -.19140698E-01 05
86 84 223.00000 0.59972517E-02 -.18136349E-01 -.17994373E-01 -.37317755E-02 -.30622084E+00 -.17013204E-01 05
86 84 223.00000 0.39702872E-03 -.15471085E-01 -.23364735E-04 -.77544075E-02 -.35038194E+00 -.18229352E-01 05
86 84 223.00000 -.43061768E-03 -.55685811E-02 0.42907312E-03 -.58577078E-03 -.31959873E+00 -.18667261E-01 05
86 84 223.00000 -.16163147E-02 -.17330066E-01 -.45211931E-03 -.86587213E-02 -.36228421E+00 -.18270051E-01 05
86 84 223.00000 0.40203186E-03 -.13204739E-01 -.75098099E-04 -.65708764E-02 -.32921157E+00 -.18361497E-01 05
86 84 223.00000 -.24076343E-02 0.98765709E-02 0.66413965E-03 0.32306628E-02 -.26910145E+00 -.18886524E-01 05
86 84 223.00000 0.12145636E-01 -.13059725E-01 0.19496267E-01 -.21224639E-03 -.26603712E+00 -.16982067E-01 05
86 84 223.00000 -.41723944E-05 -.48067616E-02 0.68178937E-03 -.62254826E-02 -.30533421E+00 -.18575717E-01 05
86 84 223.00000 0.52774944E-01 -.77804798E-01 0.65544249E-01 -.42659557E-03 -.23514123E+00 -.14730219E-01 05
86 84 223.00000 -.20120134E-02 -.11260403E-01 -.35068108E-03 -.80723751E-03 -.31936352E+00 -.18809970E-01 05
86 84 223.00000 -.48624686E-03 -.51994531E-02 -.15859546E-03 0.58139433E-02 -.27543607E+00 -.18663268E-01 05
86 84 223.00000 0.29546737E-02 -.13149119E-01 0.20283331E-03 -.85286733E-02 -.31543746E+00 -.17958624E-01 05
86 84 223.00000 0.76754699E-02 0.30972421E-01 0.19356609E-01 -.53721815E-02 -.22107034E+00 -.18446371E-01 05
86 84 223.00000 -.14956159E-03 -.10916621E-01 -.56823707E-03 0.45000022E-02 -.31238297E+00 -.18542633E-01 05
86 84 223.00000 0.21057670E-01 -.26664131E-01 0.30056175E-01 -.11172589E-02 -.26600743E+00 -.16331297E-01 05
86 84 223.00000 0.85935542E-03 -.13713974E-01 -.31823292E-03 0.39639856E-02 -.35054701E+00 -.18312500E-01 05
86 84 223.00000 0.10782408E-02 -.11203743E-01 -.20752189E-03 0.59854309E-02 -.33407880E+00 -.18335939E-01 05
86 84 223.00000 0.38533307E-02 -.15388506E-02 -.28296056E-02 -.62117962E-02 -.26523507E+00 -.17799065E-01 05
